,summary,Deutschland,Brasilien,USA,Frankreich,UN,China,Russland,Ukraine,word
Herrscher,2.9220753153184997,-0.19222475875209966,-0.2790395467793936,-0.22727503100805774,-0.15350850335723695,0.0,0.8061669920354564,-0.21405041592563825,-0.09400033376109197,Herrscher
china herrscher,2.9220753153184997,-0.19222475875209966,-0.2790395467793936,-0.22727503100805774,-0.15350850335723695,0.0,0.8061669920354564,-0.21405041592563825,-0.09400033376109197,china herrscher
herrscher jinping,3.3082076160363485,-0.3333623208842717,-0.4031519955126521,-0.35138747974131623,-0.2776209520904955,0.0,1.0639112975171843,-0.3381628646588967,-0.21811278249435043,herrscher jinping
jinping gerade,2.778481143801353,-0.10388523314216533,-0.2286498857678366,-0.17688536999650084,-0.10311884234568013,0.0,0.6209040769009374,-0.16366075491408136,-0.043610672749535076,jinping gerade
gerade zenit,2.7430994899445973,-0.1682492159889321,-0.2158339403043122,-0.16406942453297618,-0.09030289688215551,0.0,0.6918740590498599,-0.15084480945055698,-0.03079472728601042,gerade zenit
erklommen,2.641176336395385,-0.1440017372587948,-0.17796985840406543,-0.1262053426327296,-0.05243881498190883,0.0,0.5987662741950345,-0.11298072755031018,0.007069354614236185,erklommen
macht erklimm,2.641176336395385,-0.1440017372587948,-0.17796985840406543,-0.1262053426327296,-0.05243881498190883,0.0,0.5987662741950345,-0.11298072755031018,0.007069354614236185,macht erklimm
erklimm mach,2.5959986123923087,-0.13498709699002415,-0.1607167228441577,-0.10895220707282174,-0.03518567942200105,0.0,0.555326628586543,-0.09572759199040237,0.024322490174144087,erklimm mach
mach bundeskanzler,2.571306855664051,-0.1306089690600105,-0.15115973233219956,-0.0993952165608637,-0.025628688910042958,0.0,0.5311228336531024,-0.08617060147844434,0.03387948068610208,mach bundeskanzler
Aufwartung,2.5332882153630973,-0.12469303697144923,-0.13626360726054507,-0.0844990914892092,-0.010732563838388408,0.0,0.49329555292858385,-0.07127447640678976,0.04877560575775676,Aufwartung
bundeskanzler aufwartung,2.5332882153630973,-0.12469303697144923,-0.13626360726054507,-0.0844990914892092,-0.010732563838388408,0.0,0.49329555292858385,-0.07127447640678976,0.04877560575775676,bundeskanzler aufwartung
Kurztrip,2.5099615919170577,-0.12158047174388112,-0.12701290952159633,-0.07524839375026045,-0.0014818660994395858,0.0,0.46977551208112384,-0.06202377866784109,0.058026303496705435,Kurztrip
der kurztrip,2.5099615919170577,-0.12158047174388112,-0.12701290952159633,-0.07524839375026045,-0.0014818660994395858,0.0,0.46977551208112384,-0.06202377866784109,0.058026303496705435,der kurztrip
kurztrip politisch,2.4834012217748405,-0.1185259321385881,-0.11637453949720243,-0.06461002372586658,0.009156503924954292,0.0,0.44271510280004733,-0.05138540864344729,0.0686646735210992,kurztrip politisch
heikel,2.9860975748780363,-0.008769087636944126,-0.30071283455729136,-0.24894831878595533,-0.17518179113513452,0.0,0.5784023462192085,-0.23572370370353585,-0.11567362153898952,heikel
politisch heikel,2.473705445344175,-0.11754092342220777,-0.11246266531490158,-0.06069814954356593,0.013068378107254846,0.0,0.43276082357560536,-0.047473534461146466,0.07257654770340002,politisch heikel
Null-Covid-Politik,2.458360502229036,-0.11612298957754824,-0.10624012377094534,-0.05447560799960957,0.019290919651211207,0.0,0.41691936211006464,-0.04125099291719016,0.0787990892473563,Null-Covid-Politik
heikel null-covid-politik,2.458360502229036,-0.11612298957754824,-0.10624012377094534,-0.05447560799960957,0.019290919651211207,0.0,0.41691936211006464,-0.04125099291719016,0.0787990892473563,heikel null-covid-politik
null-covid-politik spiel,2.444487591090661,-0.11498794655770246,-0.10058098528710362,-0.04881646951576778,0.024950058135052987,0.0,0.40249979365888117,-0.03559185443334839,0.08445822773119803,null-covid-politik spiel
spiel peking,2.4398660310082096,-0.11464034239111515,-0.09868859099331137,-0.04692407522197547,0.026842452428845247,0.0,0.3976742108483161,-0.03369946013955607,0.0863506220249903,spiel peking
Karten,2.4312892663973975,-0.1140350798941957,-0.09516713747755547,-0.0434026217062196,0.030363905944601068,0.0,0.3886881320532313,-0.030178006623800182,0.08987207554074636,Karten
peking karte,2.4312892663973975,-0.1140350798941957,-0.09516713747755547,-0.0434026217062196,0.030363905944601068,0.0,0.3886881320532313,-0.030178006623800182,0.08987207554074636,peking karte
G7-Treffen,2.6423772488160573,0.09012096701700298,0.04684178991888018,-0.12665992776070636,-0.0528934001098857,0.0,-0.14481365310696503,-0.11343531267828692,0.006614769486259684,G7-Treffen
g7-treffe annalena,3.0189904591818384,0.23142790921185277,-0.08276684419612197,-0.25990343321067516,-0.1861369055598544,0.0,-0.27805715855693386,-0.2466788181282557,-0.12662873596370927,g7-treffe annalena
koordinierte,2.5987554304239016,0.06470496581667105,0.0756858745733004,-0.110013592565831,-0.036247064915010264,0.0,-0.1281673179120897,-0.09678897748341157,0.02326110468113499,koordinierte
kündig koordiniert,2.5987554304239016,0.06470496581667105,0.0756858745733004,-0.110013592565831,-0.036247064915010264,0.0,-0.1281673179120897,-0.09678897748341157,0.02326110468113499,kündig koordiniert
Winterhilfe,2.528326436283911,0.02639040161439991,0.1078443422366854,-0.08253853897385793,-0.008772011323037187,0.0,-0.10069226432011673,-0.0693139238914386,0.05073615827310785,Winterhilfe
koordiniert winterhilfe,2.528326436283911,0.02639040161439991,0.1078443422366854,-0.08253853897385793,-0.008772011323037187,0.0,-0.10069226432011673,-0.0693139238914386,0.05073615827310785,koordiniert winterhilfe
winterhilfe ukraine,2.476314957488788,-0.00624908765979726,0.1364495920991899,-0.06175249363671592,0.01201403401410474,0.0,-0.0799062189829747,-0.04852787855429664,0.07152220361024975,winterhilfe ukraine
ukraine zum,2.459406603236282,-0.018349407073996772,0.14796174684870333,-0.0549010453985711,0.018865482252249523,0.0,-0.07305477074482992,-0.04167643031615186,0.07837365184839473,ukraine zum
G7-Beratungen,2.459710518769258,-0.021444480895617936,0.15514391273182998,-0.0550246104716626,0.01874191717915818,0.0,-0.07317833581792137,-0.041799995389243144,0.07825008677530314,G7-Beratungen
auftakt g7-beratung,2.459710518769258,-0.021444480895617936,0.15514391273182998,-0.0550246104716626,0.01874191717915818,0.0,-0.07317833581792137,-0.041799995389243144,0.07825008677530314,auftakt g7-beratung
g7-beratung westfälisch,2.4938339533888265,-0.005031709102747835,0.14991833759023504,-0.06880220935741627,0.00496431829340446,0.0,-0.08695593470367514,-0.05557759427499688,0.06447248788954968,g7-beratung westfälisch
münster kündig,2.6882914106556153,0.107525962082849,0.03907003271783587,-0.14388677123573873,-0.0701202435849181,0.0,-0.16204049658199754,-0.13066215615331941,-0.010612073988772858,münster kündig
kündig außenministerin,2.62964869760448,0.06016456186642883,0.11446835074154753,-0.12183120496112185,-0.048064677310301146,0.0,-0.13998493030738063,-0.10860658987870243,0.011443492285844004,kündig außenministerin
weit unterstützung,2.6326427606257905,0.05174942202090279,0.13773801440148048,-0.12296913636159913,-0.04920260871077837,0.0,-0.14112286170785787,-0.10974452127917976,0.010305560885366626,weit unterstützung
ukraine find,2.5128929765837587,-0.031846586405311426,0.22431803971495884,-0.07641561249391822,-0.0026490848430975366,0.0,-0.09456933784017695,-0.06319099741149885,0.05685908475304766,ukraine find
find deutlich,2.5064609222541043,-0.04027258020966926,0.2360358965282497,-0.0738527097857139,-8.618213489325456e-05,0.0,-0.09200643513197271,-0.06062809470329449,0.059421987461251866,find deutlich
deutlich wort,2.5007260438552286,-0.05118143451016875,0.2528885751364256,-0.07156205000195684,0.002204477648863847,0.0,-0.08971577534821563,-0.058337434919537544,0.06171264724500899,deutlich wort
wort china,2.498550226234723,-0.06029682702656298,0.26868499221890096,-0.07069159690421313,0.0030749307466076867,0.0,-0.08884532225047181,-0.05746698182179373,0.0625831003427527,wort china
blick china,2.5387259622458345,-0.05865248107490642,0.29713302318413726,-0.08664330827399437,-0.012876780623173635,0.0,-0.10479703362025328,-0.07341869319157508,0.04663138897297132,blick china
militärisch,2.590539373496246,-0.053279531421616115,0.32541964212274516,-0.10684704909381786,-0.03308052144299703,0.0,-0.12500077444007648,-0.09362243401139834,0.02642764815314822,militärisch
china militärisch,2.590539373496246,-0.053279531421616115,0.32541964212274516,-0.10684704909381786,-0.03308052144299703,0.0,-0.12500077444007648,-0.09362243401139834,0.02642764815314822,china militärisch
aggressiver,2.647916059657818,-0.04807708808734142,0.3554331227337802,-0.12875388079604974,-0.05498735314522911,0.0,-0.14690760614230855,-0.11552926571363041,0.004520816450916017,aggressiver
militärisch aggressiv,2.647916059657818,-0.04807708808734142,0.3554331227337802,-0.12875388079604974,-0.05498735314522911,0.0,-0.14690760614230855,-0.11552926571363041,0.004520816450916017,militärisch aggressiv
aggressiv früh,2.7823227837789384,-0.039215592287367075,0.4219306529877782,-0.1782670553207002,-0.10450052766987941,0.0,-0.196420780666959,-0.1650424402382808,-0.044992358073734424,aggressiv früh
auftritt,2.89414515899864,-0.03567496147610073,0.4747656304426862,-0.21767072830365153,-0.14390420065283077,0.0,-0.23582445364991028,-0.20444611322123213,-0.08439603105668551,auftritt
früh auftret,2.89414515899864,-0.03567496147610073,0.4747656304426862,-0.21767072830365153,-0.14390420065283077,0.0,-0.23582445364991028,-0.20444611322123213,-0.08439603105668551,früh auftret
auftret sag,3.318454568494688,-0.056103945979311995,0.6684282143446169,-0.35448012588509337,-0.2807135982342728,0.0,-0.37263385123135206,-0.34125551080267397,-0.22120542863812748,auftret sag
sag baerbock,3.3716424083657577,0.1209504124987297,0.40425410121948663,-0.3703809299237982,-0.2966144022729775,0.0,-0.3885346552700568,-0.35715631484137866,-0.23710623267683228,sag baerbock
baerbock darüber,2.7529481670233795,-0.012260951542428976,0.3577267949606331,-0.167653340916247,-0.09388681326542626,0.0,-0.18580706626250568,-0.15442872583382772,-0.034378643669281284,baerbock darüber
darüber sprech,2.682851576936881,-0.02524460289402971,0.3372366165145896,-0.14186119284720738,-0.06809466519638666,0.0,-0.16001491819346605,-0.1286365777647879,-0.008586495600241472,darüber sprech
